"Y";"log";"ridge";"lasso";"elastic";"foret";"adabo";"logibo";"svm";"pm";"arbre"
"0";0,228481013416443;0,218639253148097;0,235498856990091;0,209162810901193;0,234;0,196861474589587;0,266834898108742;0,22901140555778;0,33885532617569;0,153571428571429
"1";0,295928466626582;0,318843718000038;0,270496151910546;0,311139439617959;0,282;0,198613957538193;0,194006475975322;0,324682305355917;0,328836292028427;0,117021276595745
"0";0,308490443255599;0,295897736232986;0,333022518707803;0,307008597111701;0,326;0,207208650640607;0,240495942781014;0,265737188471136;0,335957407951355;0,100866021395823
"0";0,0327188796219782;0,061656188894302;0,105250752580711;0,0711490357079424;0,118;0,0590495737606851;0,0918581880558145;0,0582836772760862;0,33885532617569;0,153571428571429
"1";0,0562007005787731;0,0692006380391806;0,106199654814307;0,0787451842744012;0,14;0,070399318298983;0,0879887060191414;0,0728046535448645;0,335957407951355;0,100866021395823
"0";0,363564516111291;0,390208734355579;0,343246333291458;0,383679722868893;0,396;0,276749939713549;0,293864191816917;0,326189878218408;0,33885532617569;0,153571428571429
"0";0,0850747554571657;0,0911762100162758;0,107881819045255;0,10356486555329;0,024;0,0903663176698883;0,102857302338501;0,0907376969481124;0,33885532617569;0,153571428571429
"0";0,0138520254205185;0,0285849233683666;0,0257098413902462;0,0238126669765074;0,07;0,0438521210449933;0,0573949258299705;0,0269137704169655;0,335957407951355;0,100866021395823
"0";0,0421134041609278;0,0542259403992513;0,0906901824537732;0,0605038444827276;0,054;0,0731866322699839;0,093218473832223;0,0538637442096946;0,331058144569397;0,103006407097092
"0";0,768896073894643;0,712853274715079;0,609058402663464;0,695135272111737;0,692;0,736984891782433;0,678497933717688;0,723682669570926;0,328836292028427;0,692307692307692
"0";0,467737428975445;0,389419692725814;0,436120185049011;0,406020896830848;0,382;0,463153623761076;0,349127708765131;0,348195561931904;0,331058144569397;0,103006407097092
"0";0,020527537498954;0,0317203994040665;0,0678274849312294;0,0366173773813988;0,048;0,0364269269364588;0,0557113504083372;0,0315545089102004;0,328836292028427;0,117021276595745
"1";0,403028020553033;0,416396063845662;0,484508525071128;0,435825439804612;0,44;0,469114886393607;0,45560553900833;0,460895005355124;0,338409900665283;0,29595015576324
"0";0,121484511660612;0,0952615319232877;0,113023453055446;0,0987921772395873;0,07;0,088561557372446;0,113990804983598;0,108037090056331;0,33885532617569;0,153571428571429
"1";0,916330502539761;0,89038063823592;0,817105356408159;0,881086087091727;0,706;0,770357086124145;0,83207846371849;0,889471023217817;0,331058144569397;0,674273858921162
"0";0,161939399959328;0,169252648428542;0,2366029273183;0,221809003815102;0,474;0,27854152589653;0,267050758809265;0,190587981746063;0,335957407951355;0,346645367412141
